transaction_id,parent,parent_type,child,child_type,rel_type,date
2153/12_tr_193,"Minister of Skills Development, Employment and Labour Relations ",minister,Sri Lanka Job Net Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_194,"Minister of Skills Development, Employment and Labour Relations ",minister,Sri Lanka Foreign Employment Bureau,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_195,"Minister of Skills Development, Employment and Labour Relations ",minister,Sri Lanka Foreign Employment Agency,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_196,"Minister of Skills Development, Employment and Labour Relations ",minister,National Productivity Secretariat,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_197,Minister of Fisheries & Aquatic Resources,minister,Department of Fisheries and Aquatic Resources,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_198,Minister of Fisheries & Aquatic Resources,minister,National Aquaculture Development Authority,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_199,Minister of Fisheries & Aquatic Resources,minister,Ceylon Fisheries Harbour Corporation,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_200,Minister of Fisheries & Aquatic Resources,minister,Cey-Nor Foundation Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_201,Minister of Fisheries & Aquatic Resources,minister,Sri Lanka Fisheries Corporation,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_202,Minister of Fisheries & Aquatic Resources,minister,National Aquatic Resources Research and Development Agency,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_203,Minister of Fisheries & Aquatic Resources,minister,North Sea Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_204,Minister of Women & Child Affairs and Social Security,minister,Sri Lanka Women�s Bureau,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_205,Minister of Women & Child Affairs and Social Security,minister,National Committee on Women,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_206,Minister of Women & Child Affairs and Social Security,minister,Department of Probation and Childcare Services,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_207,Minister of Women & Child Affairs and Social Security,minister,National Child Protection Authority,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_208,Minister of Women & Child Affairs and Social Security,minister,Children�s Secretariat,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_209,Minister of Women & Child Affairs and Social Security,minister,National Social Development Institute,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_210,Minister of Women & Child Affairs and Social Security,minister,Department of Samurdhi Development,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_211,Minister of Women & Child Affairs and Social Security,minister,Rural Development Training and Research Institute,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_212,Minister of Women & Child Affairs and Social Security,minister,Department of Social Services,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_213,Minister of Women & Child Affairs and Social Security,minister,National Council for Elders and National Secretariat for Elders,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_214,Minister of Women & Child Affairs and Social Security,minister,National Secretariat for Persons with Disabilities,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_215,Minister of Women & Child Affairs and Social Security,minister,National Council for Persons with Disabilities,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_216,Minister of Women & Child Affairs and Social Security,minister,Protection of Children-National Trust Fund,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_217,Minister of Women & Child Affairs and Social Security,minister,Social Security Board,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_218,Minister of Healthcare and Indigenous Medical Services,minister,Department of Health Services,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_219,Minister of Healthcare and Indigenous Medical Services,minister,Sri Jayewardenepura General Hospital,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_220,Minister of Healthcare and Indigenous Medical Services,minister,Vijaya Kumaranatunuga Memorial Hospital,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_221,Minister of Healthcare and Indigenous Medical Services,minister,State Pharmaceutical Corporation,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_222,Minister of Healthcare and Indigenous Medical Services,minister,State Pharmaceutical Manufacturing Corporation,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_223,Minister of Healthcare and Indigenous Medical Services,minister,National Drugs Regulatory Authority,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_224,Minister of Healthcare and Indigenous Medical Services,minister,"All National, Teaching and Specified Government Hospitals",department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_225,Minister of Healthcare and Indigenous Medical Services,minister,National Health Council,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_226,Minister of Healthcare and Indigenous Medical Services,minister,Medical Research Institute,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_227,Minister of Healthcare and Indigenous Medical Services,minister,National Institute of Health Science,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_228,Minister of Healthcare and Indigenous Medical Services,minister,Ashraff Memorial Hospital,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_229,Minister of Healthcare and Indigenous Medical Services,minister,School of Medical Laboratory Technology,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_230,Minister of Healthcare and Indigenous Medical Services,minister,Sri Lanka Medical Council,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_231,Minister of Healthcare and Indigenous Medical Services,minister,Sri Lanka Medical College Council,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_232,Minister of Healthcare and Indigenous Medical Services,minister,National Health Development Fund,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_233,Minister of Healthcare and Indigenous Medical Services,minister,Private Medical Institute Council,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_234,Minister of Healthcare and Indigenous Medical Services,minister,"National Institute of Nephrology, Dialysis and Transplantation",department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_235,Minister of Healthcare and Indigenous Medical Services,minister,Sri Lanka Thriposha Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_236,Minister of Healthcare and Indigenous Medical Services,minister,National Authority on Tobacco and Alcohol,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_237,Minister of Healthcare and Indigenous Medical Services,minister,Department of Ayurveda,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_238,Minister of Healthcare and Indigenous Medical Services,minister,Sri Lanka Ayurvedic Drugs Corporation,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_239,Minister of Healthcare and Indigenous Medical Services,minister,Ayurvedic Medical Council,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_240,Minister of Healthcare and Indigenous Medical Services,minister,Ayurvedic College and Hospital Board,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_241,Minister of Healthcare and Indigenous Medical Services,minister,Ayurveda Teaching and Research Hospitals,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_242,Minister of Healthcare and Indigenous Medical Services,minister,"Homeopathy Hospital, Welisara",department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_243,Minister of Healthcare and Indigenous Medical Services,minister,Homeopathy Medical Council,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_244,Minister of Healthcare and Indigenous Medical Services,minister,1990 Suwaseriya Foundation,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_245,Minister of Healthcare and Indigenous Medical Services,minister,Kidney Fund,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_246,Minister of Information and Communication Technology,minister,Sri Lanka Telecom and its subsidiaries and affiliated companies,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_247,Minister of Information and Communication Technology,minister,Department of Telecommunication,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_248,Minister of Information and Communication Technology,minister,All Information Technology Parks,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_249,Minister of Information and Communication Technology,minister,Department of Information,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_250,Minister of Information and Communication Technology,minister,Sri Lanka Press Council,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_251,Minister of Information and Communication Technology,minister,Sri Lanka Broadcasting Corporation,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_252,Minister of Information and Communication Technology,minister,Independent Television Network,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_253,Minister of Information and Communication Technology,minister,Sri Lanka Rupavahini Corporation,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_254,Minister of Information and Communication Technology,minister,Associated Newspapers of Ceylon Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_255,Minister of Information and Communication Technology,minister,Lanka Puwath Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_256,Minister of Information and Communication Technology,minister,Selacine Rupavahini Institute,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_257,Minister of Information and Communication Technology,minister,Mahinda Rajapaksa National Tele Cinema Park,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_258,Minister of Information and Communication Technology,minister,Right to Information Commission,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_259,Minister of Information and Communication Technology,minister,Postal Department,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_260,Minister of Information and Communication Technology,minister,Department of Government Printing,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_261,Minister of Information and Communication Technology,minister,Sri Lanka Media Training Institute,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_262,"Minister of Higher Education, Technology and Innovation",minister,University Grants Commission,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_263,"Minister of Higher Education, Technology and Innovation",minister,"All State Universities, Postgraduate Institutions and other Institutions under the purview of University Grants Commission",department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_264,"Minister of Higher Education, Technology and Innovation",minister,Buddhasravaka Bhiksu University,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_265,"Minister of Higher Education, Technology and Innovation",minister,Buddhist and Pali University,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_266,"Minister of Higher Education, Technology and Innovation",minister,Sri Lanka Institute of Advanced Technological Education,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_267,"Minister of Higher Education, Technology and Innovation",minister,Mahapola Higher Education Scholarship Trust Fund,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_268,"Minister of Higher Education, Technology and Innovation",minister,National Institute of Business Management and affiliated institutions,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_269,"Minister of Higher Education, Technology and Innovation",minister,University of Vocational Technology,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_270,"Minister of Higher Education, Technology and Innovation",minister,National Institute of Fisheries and Nautical Engineering (Ocean University),department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_271,"Minister of Higher Education, Technology and Innovation",minister,Industrial Technology Institute,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_272,"Minister of Higher Education, Technology and Innovation",minister,Sri Lanka Institute of Nano Technology (Pvt) Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_273,"Minister of Higher Education, Technology and Innovation",minister,National Institute of Fundamental Studies,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_274,"Minister of Higher Education, Technology and Innovation",minister,National Science Foundation,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_275,"Minister of Higher Education, Technology and Innovation",minister,National Science and Technology Commission,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_276,"Minister of Higher Education, Technology and Innovation",minister,Planetarium,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_277,"Minister of Higher Education, Technology and Innovation",minister,Arthur C. Clarke Centre for Modern Technology,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_278,"Minister of Higher Education, Technology and Innovation",minister,Sri Lanka Accreditation Board for Conformity Assessment,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_279,"Minister of Higher Education, Technology and Innovation",minister,Sri Lanka Standard Institute,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_280,"Minister of Higher Education, Technology and Innovation",minister,National Intellectual Property Office of Sri Lanka,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_281,"Minister of Higher Education, Technology and Innovation",minister,Sri Lanka Inventors' Commission,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_282,"Minister of Higher Education, Technology and Innovation",minister,Inventors' Fund,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_283,"Minister of Higher Education, Technology and Innovation",minister,National Engineering Research and Development Centre,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_284,"Minister of Higher Education, Technology and Innovation",minister,National Research Council,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_285,"Minister of Higher Education, Technology and Innovation",minister,Co-ordinating Secretariat of Science Technology & Innovation,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_286,"Minister of Higher Education, Technology and Innovation",minister,Blue Green Growth Secretariat,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_287,"Minister of Higher Education, Technology and Innovation",minister,Timber-related design centre,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_288,"Minister of Higher Education, Technology and Innovation",minister,Centre of excellence for Robotic Applications,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_289,"Minister of Higher Education, Technology and Innovation",minister,Vidatha Centres,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_290,"Minister of Public Administration, Home Affairs, Provincial Councils & Local Government",minister,All District Secretariats and Divisional Secretariats,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_291,"Minister of Public Administration Home Affairs, Provincial Councils & Local Government",minister,Sri Lanka Institute of Development Administration,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_292,"Minister of Public Administration Home Affairs, Provincial Councils & Local Government",minister,Distance Learning Centre Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_293,"Minister of Public Administration Home Affairs, Provincial Councils & Local Government",minister,Department of Pensions,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_294,"Minister of Public Administration Home Affairs, Provincial Councils & Local Government",minister,Public Service Pensioners' Trust Fund,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_295,"Minister of Public Administration Home Affairs, Provincial Councils & Local Government",minister,Department of Registrar General,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_296,"Minister of Public Administration Home Affairs, Provincial Councils & Local Government",minister,Department of Official Languages,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_297,"Minister of Public Administration Home Affairs, Provincial Councils & Local Government",minister,Official Languages Commission,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_298,"Minister of Public Administration Home Affairs, Provincial Councils & Local Government",minister,National Institute of Language Education and Training,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_299,"Minister of Public Administration Home Affairs, Provincial Councils & Local Government",minister,National Council of Sri Lanka for the Development of Human Resources,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_300,"Minister of Public Administration Home Affairs, Provincial Councils & Local Government",minister,Sri Lanka Institute of Local Government,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_301,"Minister of Public Administration Home Affairs, Provincial Councils & Local Government",minister,Local Loans and Development Fund,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_302,"Minister of Public Administration Home Affairs, Provincial Councils & Local Government",minister,Miloda Institute (Academy of Financial Studies),department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_303,"Minister of Mahaweli, Agriculture, Irrigation and Rural Development",minister,Department of Irrigation,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_304,"Minister of Mahaweli, Agriculture, Irrigation and Rural Development",minister,Water Resources Board,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_305,"Minister of Mahaweli, Agriculture, Irrigation and Rural Development",minister,"Mahaweli Authority of Sri Lanka (major development projects including Moragahakanda and Kalu Ganga, Uma Oya)",department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_306,"Minister of Mahaweli, Agriculture, Irrigation and Rural Development",minister,Central Engineering Consultancy Bureau and its subsidiaries and affiliated companies,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_307,"Minister of Mahaweli, Agriculture, Irrigation and Rural Development",minister,Engineering Council of Sri Lanka,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_308,"Minister of Mahaweli, Agriculture, Irrigation and Rural Development",minister,Department of Agriculture,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_309,"Minister of Mahaweli, Agriculture, Irrigation and Rural Development",minister,Department of Agrarian Development,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_310,"Minister of Mahaweli, Agriculture, Irrigation and Rural Development",minister,National Fertilizer Secretariat,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_311,"Minister of Mahaweli, Agriculture, Irrigation and Rural Development",minister,Agriculture and Agrarian Insurance Board,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_312,"Minister of Mahaweli, Agriculture, Irrigation and Rural Development",minister,Pulses and Grain Research and Production Authority,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_313,"Minister of Mahaweli, Agriculture, Irrigation and Rural Development",minister,Hector Kobbekaduwa Agrarian Research and Training Institute,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_314,"Minister of Mahaweli, Agriculture, Irrigation and Rural Development",minister,Sri Lanka Council for Agricultural Research Policy,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_315,"Minister of Mahaweli, Agriculture, Irrigation and Rural Development",minister,Institute of Post-Harvest Technology,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_316,"Minister of Mahaweli, Agriculture, Irrigation and Rural Development",minister,Paddy Marketing Board,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_317,"Minister of Mahaweli, Agriculture, Irrigation and Rural Development",minister,Ceylon Fertilizer Company Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_318,"Minister of Mahaweli, Agriculture, Irrigation and Rural Development",minister,Colombo Commercial Fertilizer Company,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_319,"Minister of Mahaweli, Agriculture, Irrigation and Rural Development",minister,Janatha Fertilizer Enterprises Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_320,"Minister of Mahaweli, Agriculture, Irrigation and Rural Development",minister,National Agricultural Diversification and Settlement Authority,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_321,"Minister of Mahaweli, Agriculture, Irrigation and Rural Development",minister,National Food Promotion Board,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_322,"Minister of Mahaweli, Agriculture, Irrigation and Rural Development",minister,Rural Revival Fund,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_323,"Minister of Mahaweli, Agriculture, Irrigation and Rural Development",minister,Rural Economic Revival Fund,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_324,"Minister of Mahaweli, Agriculture, Irrigation and Rural Development",minister,Janadiriya Fund (Gramodaya Council Fund),department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_325,"Minister of Mahaweli, Agriculture, Irrigation and Rural Development",minister,Department of Animal Production and Health,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_326,"Minister of Mahaweli, Agriculture, Irrigation and Rural Development",minister,National Livestock Development Board and affiliated companies,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_327,"Minister of Mahaweli, Agriculture, Irrigation and Rural Development",minister,Milco (Pvt.) Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_328,"Minister of Mahaweli, Agriculture, Irrigation and Rural Development",minister,Mahaweli Livestock Enterprise Limited,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_329,"Minister of Internal Trade, Food Security and Consumer Welfare",minister,Internal Trade Department,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_330,"Minister of Internal Trade, Food Security and Consumer Welfare",minister,Consumer Affairs Authority,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_331,"Minister of Internal Trade, Food Security and Consumer Welfare",minister,Lanka Sathosa Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_332,"Minister of Internal Trade, Food Security and Consumer Welfare",minister,Lanka General Trading Company Ltd.,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_333,"Minister of Internal Trade, Food Security and Consumer Welfare",minister,Co-operative Wholesale Establishment,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_334,"Minister of Internal Trade, Food Security and Consumer Welfare",minister,"Department of Measurement Units, Standards and Services",department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_335,"Minister of Internal Trade, Food Security and Consumer Welfare",minister,Department of Co-operative Development (Registrar of Co-operative Societies),department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_336,"Minister of Internal Trade, Food Security and Consumer Welfare",minister,Co-operative Employees Commission,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_337,"Minister of Internal Trade, Food Security and Consumer Welfare",minister,National Institute of Co-operative Development,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_338,"Minister of Internal Trade, Food Security and Consumer Welfare",minister,Food Commissioner�s Department,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_339,"Minister of Internal Trade, Food Security and Consumer Welfare",minister,Divisional Economic Centres,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_340,Minister of Education,minister,Department of Educational Publications,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_341,Minister of Education,minister,National Institute of Education,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_342,Minister of Education,minister,Sri Lanka Publication Development Bureau,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_343,Minister of Education,minister,National Library and Documentation Services Board,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_344,Minister of Education,minister,Directorates of Education,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_345,Minister of Education,minister,National Authority on Teachers Education,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_346,Minister of Education,minister,Colleges of Education,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_347,Minister of Education,minister,Teachers' Colleges,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_348,Minister of Education,minister,Piriven Education Board,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_349,Minister of Education,minister,Department of Examination,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_350,Minister of Education,minister,State Printing Corporation,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_351,Minister of Education,minister,UNESCO National Commission of Sri Lanka,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_352,Minister of Education,minister,National Education Commission,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_353,Minister of Sports & Youth Affairs,minister,Department of Sports Development,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_354,Minister of Sports & Youth Affairs,minister,Sugathadasa National Sports Complex Authority,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_355,Minister of Sports & Youth Affairs,minister,Provincial Sports Complexes,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_356,Minister of Sports & Youth Affairs,minister,National Institute of Sports Science,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_357,Minister of Sports & Youth Affairs,minister,National Sports Council,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_358,Minister of Sports & Youth Affairs,minister,Institute of Sports Medicine,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_359,Minister of Sports & Youth Affairs,minister,Sri Lanka Anti-doping Agency,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_360,Minister of Sports & Youth Affairs,minister,National Youth Services Council,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_361,Minister of Sports & Youth Affairs,minister,National Youth Corps,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_362,Minister of Sports & Youth Affairs,minister,National Youth Awards Authority,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_363,Minister of Sports & Youth Affairs,minister,National Youths Services Co-operative Limited,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_364,Minister of Sports & Youth Affairs,minister,National Centre for Leadership Development,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_365,Minister of Sports & Youth Affairs,minister,Institute of Smart Sri Lanka,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_366,Minister of Roads and Highways,minister,Road Development Authority and its Subsidiaries and Associates,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_367,Minister of Roads and Highways,minister,Road Maintenance Trust Fund,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_368,Minister of Ports & Shipping,minister,Sri Lanka Ports Authority and its Subsidiaries and Associates,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_369,Minister of Ports & Shipping,minister,Ceylon Shipping Corporation Ltd. and its Subsidiaries and Associates,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_370,Minister of Ports & Shipping,minister,Merchant Shipping Secretariat,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_371,Minister of Small & Medium Business and Enterprise Development,minister,National Enterprise Development Authority,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_372,Minister of Small & Medium Business and Enterprise Development,minister,National Crafts Council,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_373,Minister of Small & Medium Business and Enterprise Development,minister,Sri Lanka Handicraft Board (Laksala),department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_374,Minister of Small & Medium Business and Enterprise Development,minister,National Design Centre,department,GOVERNS:AS_DEPARTMENT,2019-12-10
2153/12_tr_375,Minister of Small & Medium Business and Enterprise Development,minister,Small and Medium Enterprise Venture Capital Company,department,GOVERNS:AS_DEPARTMENT,2019-12-10
